datetime,HCHO_vcol,NO2_vcol,O3_vcol,CLDO4_vcol,hour_utc
2025-06-18 22:00:00+00:00,0,0,0,0,22
2025-06-18 23:00:00+00:00,0,0,0,0,23
2025-06-19 00:00:00+00:00,0,0,0,0,0
2025-06-19 01:00:00+00:00,0,0,0,0,1
2025-06-19 02:00:00+00:00,0,0,0,0,2
2025-06-19 03:00:00+00:00,0,0,0,0,3
2025-06-19 04:00:00+00:00,0,0,0,0,4
2025-06-19 05:00:00+00:00,5.3595E+15,4.37031E+15,337.4289519,818.3727696,5
2025-06-19 06:00:00+00:00,8.14559E+15,5.26457E+15,335.3247085,791.949539,6
2025-06-19 07:00:00+00:00,7.03297E+15,7.24171E+15,347.4354247,826.0991998,7
2025-06-19 08:00:00+00:00,4.76854E+15,2.736E+15,333.3597508,950.9389934,8
2025-06-19 09:00:00+00:00,8.19041E+15,6.64339E+15,363.6157181,859.5473876,9
2025-06-19 10:00:00+00:00,4.59515E+14,5.54154E+15,371.7245905,748.3103534,10
2025-06-19 11:00:00+00:00,7.94581E+15,3.67313E+15,358.4055579,949.4738877,11
2025-06-19 12:00:00+00:00,1.19E+16,4.49348E+15,389.4830274,936.3144261,12
2025-06-19 13:00:00+00:00,8.73798E+15,4.07384E+15,373.2460274,852.377836,13
2025-06-19 14:00:00+00:00,7.85339E+15,4.34636E+15,362.0486667,925.3763273,14
2025-06-19 15:00:00+00:00,6.30828E+15,2.91444E+15,374.8518733,918.6381623,15
2025-06-19 16:00:00+00:00,7.61042E+15,3.85691E+15,374.1162591,861.3319281,16
2025-06-19 17:00:00+00:00,8.30443E+15,5.44876E+15,352.0808863,697.2716509,17
2025-06-19 18:00:00+00:00,8.62582E+15,5.28123E+15,348.835435,813.2415718,18
2025-06-19 19:00:00+00:00,6.88071E+15,6.76094E+15,365.4175025,746.2429442,19
2025-06-19 20:00:00+00:00,7.20959E+15,5.01621E+15,342.6941741,815.5421699,20
2025-06-19 21:00:00+00:00,6.16148E+15,5.86726E+15,348.2046548,790.0446562,21
2025-06-19 22:00:00+00:00,0,0,0,0,22
2025-06-19 23:00:00+00:00,0,0,0,0,23
2025-06-20 00:00:00+00:00,0,0,0,0,0
2025-06-20 01:00:00+00:00,0,0,0,0,1
2025-06-20 02:00:00+00:00,0,0,0,0,2
2025-06-20 03:00:00+00:00,0,0,0,0,3
2025-06-20 04:00:00+00:00,0,0,0,0,4
2025-06-20 05:00:00+00:00,4.8307E+15,4.96856E+15,323.9757569,763.375892,5
2025-06-20 06:00:00+00:00,6.1487E+15,5.14906E+15,336.710136,837.8693397,6
2025-06-20 07:00:00+00:00,3.44203E+15,7.11447E+15,359.9874082,917.6142251,7
2025-06-20 08:00:00+00:00,8.39454E+15,4.38496E+15,344.0887223,912.0089198,8
2025-06-20 09:00:00+00:00,1.14E+16,6.95376E+15,358.9720363,822.2405559,9
2025-06-20 10:00:00+00:00,9.1007E+15,4.88044E+15,367.7475477,971.8877603,10
2025-06-20 11:00:00+00:00,6.28183E+15,4.25192E+15,358.9895271,924.6598151,11
2025-06-20 12:00:00+00:00,8.08667E+15,4.66441E+15,354.1719063,777.634671,12
2025-06-20 13:00:00+00:00,5.3263E+15,4.76079E+15,374.9885323,1000,13
2025-06-20 14:00:00+00:00,8.37283E+15,3.38463E+15,371.9812814,944.7803719,14
2025-06-20 15:00:00+00:00,9.6217E+15,3.67952E+15,367.1053934,890.12365,15
2025-06-20 16:00:00+00:00,7.34616E+15,3.64051E+15,387.9766935,831.4964801,16
2025-06-20 17:00:00+00:00,9.71996E+15,6.38852E+15,371.608244,862.1426017,17
2025-06-20 18:00:00+00:00,8.51691E+15,5.77055E+15,352.8056429,897.312025,18
2025-06-20 19:00:00+00:00,1.44904E+15,8.02784E+15,362.6342613,814.828631,19
2025-06-20 20:00:00+00:00,6.18486E+15,6.91475E+15,353.1995618,761.6805707,20
2025-06-20 21:00:00+00:00,3.07178E+15,4.69668E+15,345.4442284,801.9498582,21
2025-06-20 22:00:00+00:00,0,0,0,0,22
2025-06-20 23:00:00+00:00,0,0,0,0,23
2025-06-21 00:00:00+00:00,0,0,0,0,0
2025-06-21 01:00:00+00:00,0,0,0,0,1
2025-06-21 02:00:00+00:00,0,0,0,0,2
2025-06-21 03:00:00+00:00,0,0,0,0,3
2025-06-21 04:00:00+00:00,0,0,0,0,4
2025-06-21 05:00:00+00:00,6.47241E+15,1.88972E+15,327.6503811,801.7150512,5
2025-06-21 06:00:00+00:00,3.69661E+15,4.27993E+15,341.5798018,1000,6
2025-06-21 07:00:00+00:00,1.06E+16,5.58594E+15,335.5828012,821.2603445,7
2025-06-21 08:00:00+00:00,7.70966E+15,8.58557E+15,342.5899047,892.6071908,8
2025-06-21 09:00:00+00:00,8.00288E+15,6.89267E+15,348.3070454,960.2935621,9
2025-06-21 10:00:00+00:00,6.96939E+15,7.27535E+15,370.8821576,848.549682,10
2025-06-21 11:00:00+00:00,1.17E+16,4.67506E+15,362.6572566,1000,11
2025-06-21 12:00:00+00:00,6.71584E+15,5.42881E+15,367.1644662,880.9720721,12
2025-06-21 13:00:00+00:00,1.06E+16,4.74297E+15,356.368902,797.8272284,13
2025-06-21 14:00:00+00:00,8.52733E+15,4.56357E+15,373.6549033,766.5073101,14
2025-06-21 15:00:00+00:00,5.61783E+15,4.80811E+15,371.4625712,808.6067672,15
2025-06-21 16:00:00+00:00,7.90028E+15,3.29889E+15,375.6633472,897.753119,16
2025-06-21 17:00:00+00:00,1.07E+16,5.44937E+15,355.0451233,921.2786839,17
2025-06-21 18:00:00+00:00,9.48508E+15,4.99134E+15,363.0037874,912.117544,18
2025-06-21 19:00:00+00:00,8.03034E+15,2.62454E+15,367.1912364,796.3247965,19
2025-06-21 20:00:00+00:00,9.14804E+15,5.39654E+15,355.9876625,767.3924123,20
2025-06-21 21:00:00+00:00,7.96371E+15,7.2842E+15,343.1574295,786.361205,21
2025-06-21 22:00:00+00:00,0,0,0,0,22
2025-06-21 23:00:00+00:00,0,0,0,0,23
2025-06-22 00:00:00+00:00,0,0,0,0,0
2025-06-22 01:00:00+00:00,0,0,0,0,1
2025-06-22 02:00:00+00:00,0,0,0,0,2
2025-06-22 03:00:00+00:00,0,0,0,0,3
2025-06-22 04:00:00+00:00,0,0,0,0,4
2025-06-22 05:00:00+00:00,5.64138E+15,3.35814E+15,324.284327,827.9132974,5
2025-06-22 06:00:00+00:00,7.59914E+15,4.93231E+15,338.3041261,782.269204,6
2025-06-22 07:00:00+00:00,8.51724E+15,5.97889E+15,342.3128916,845.3372424,7
2025-06-22 08:00:00+00:00,7.82577E+15,3.6632E+15,355.0724865,833.2305728,8
2025-06-22 09:00:00+00:00,6.37902E+15,4.11038E+15,366.297686,903.0649727,9
2025-06-22 10:00:00+00:00,1.30E+16,5.15319E+15,352.3089033,907.4083686,10
2025-06-22 11:00:00+00:00,7.47913E+15,4.29921E+15,374.5304565,885.7931889,11
2025-06-22 12:00:00+00:00,9.17264E+15,2.82868E+15,356.7354826,911.1594343,12
2025-06-22 13:00:00+00:00,8.58027E+15,3.68615E+15,369.34185,913.7384267,13
2025-06-22 14:00:00+00:00,1.27E+16,3.69234E+15,362.9071331,814.9038147,14
2025-06-22 15:00:00+00:00,1.03E+16,6.29029E+15,376.2772563,862.8834926,15
2025-06-22 16:00:00+00:00,8.28796E+15,7.02306E+15,364.041695,853.0771598,16
2025-06-22 17:00:00+00:00,7.3229E+15,2.61548E+15,375.1511563,834.2309208,17
2025-06-22 18:00:00+00:00,8.32953E+15,5.18969E+15,347.8203219,801.1981223,18
2025-06-22 19:00:00+00:00,7.26711E+15,5.60222E+15,355.8789579,785.13288,19
2025-06-22 20:00:00+00:00,6.44053E+15,4.60294E+15,351.4467178,781.9240098,20
2025-06-22 21:00:00+00:00,4.8675E+15,6.23068E+15,346.7160652,701.571655,21
2025-06-22 22:00:00+00:00,0,0,0,0,22
2025-06-22 23:00:00+00:00,0,0,0,0,23
2025-06-23 00:00:00+00:00,0,0,0,0,0
2025-06-23 01:00:00+00:00,0,0,0,0,1
2025-06-23 02:00:00+00:00,0,0,0,0,2
2025-06-23 03:00:00+00:00,0,0,0,0,3
2025-06-23 04:00:00+00:00,0,0,0,0,4
2025-06-23 05:00:00+00:00,9.41986E+15,4.24497E+15,322.6190109,846.0582089,5
2025-06-23 06:00:00+00:00,5.95893E+15,4.35971E+15,353.5593664,788.3941941,6
2025-06-23 07:00:00+00:00,8.52988E+15,3.54953E+15,331.2102202,861.1965217,7
2025-06-23 08:00:00+00:00,6.70075E+15,6.21346E+15,355.3883457,775.0273951,8
2025-06-23 09:00:00+00:00,6.19578E+15,5.29558E+15,358.9655713,807.9864927,9
2025-06-23 10:00:00+00:00,8.00664E+15,2.67176E+15,375.0144906,852.4074306,10
2025-06-23 11:00:00+00:00,9.95194E+15,3.67164E+15,371.1229684,866.7039687,11
2025-06-23 12:00:00+00:00,8.3991E+15,4.09082E+15,389.7153585,915.1842961,12
2025-06-23 13:00:00+00:00,1.17E+16,4.68507E+15,366.7075415,866.2155957,13
2025-06-23 14:00:00+00:00,6.20947E+15,3.97002E+15,374.119075,943.3121322,14
2025-06-23 15:00:00+00:00,1.37E+16,4.70593E+15,366.0197271,812.2315771,15
2025-06-23 16:00:00+00:00,3.65383E+15,4.17782E+15,348.414771,881.5671953,16
2025-06-23 17:00:00+00:00,1.10E+16,3.93981E+15,350.4603263,868.0294228,17
2025-06-23 18:00:00+00:00,6.98833E+15,7.32999E+15,348.6061566,910.0113823,18
2025-06-23 19:00:00+00:00,9.37516E+15,5.44605E+15,350.0860173,915.8820475,19
2025-06-23 20:00:00+00:00,6.84308E+15,8.40102E+15,348.7184896,776.8529938,20
2025-06-23 21:00:00+00:00,5.59031E+15,5.07625E+15,336.9269901,799.0953789,21
2025-06-23 22:00:00+00:00,0,0,0,0,22
2025-06-23 23:00:00+00:00,0,0,0,0,23
2025-06-24 00:00:00+00:00,0,0,0,0,0
2025-06-24 01:00:00+00:00,0,0,0,0,1
2025-06-24 02:00:00+00:00,0,0,0,0,2
2025-06-24 03:00:00+00:00,0,0,0,0,3
2025-06-24 04:00:00+00:00,0,0,0,0,4
2025-06-24 05:00:00+00:00,5.31856E+15,4.1466E+15,348.8893271,787.8912389,5
2025-06-24 06:00:00+00:00,6.28084E+15,4.6635E+15,347.073928,848.4967183,6
2025-06-24 07:00:00+00:00,3.05383E+15,6.16419E+15,334.3754909,847.5258348,7
2025-06-24 08:00:00+00:00,6.51811E+15,5.84485E+15,345.4972807,924.3799165,8
2025-06-24 09:00:00+00:00,5.87797E+15,5.13938E+15,341.6673061,934.1894314,9
2025-06-24 10:00:00+00:00,6.24996E+15,5.03311E+15,341.1129587,995.1602407,10
2025-06-24 11:00:00+00:00,6.56037E+15,3.83021E+15,366.1537669,1000,11
2025-06-24 12:00:00+00:00,9.94282E+15,4.02237E+15,338.671175,800.9614616,12
2025-06-24 13:00:00+00:00,7.33389E+15,5.39851E+15,360.6182094,877.9786495,13
2025-06-24 14:00:00+00:00,1.24E+16,4.30174E+15,386.9116029,1000,14
2025-06-24 15:00:00+00:00,9.07517E+15,1.94291E+15,356.9793956,1000,15
2025-06-24 16:00:00+00:00,7.83041E+15,5.56069E+15,369.2430259,871.593176,16
2025-06-24 17:00:00+00:00,7.00045E+15,5.24403E+15,362.2867299,823.7891554,17
2025-06-24 18:00:00+00:00,6.19661E+15,4.75632E+15,349.9839843,793.9498398,18
2025-06-24 19:00:00+00:00,4.73788E+15,6.96769E+15,357.7869878,713.6260643,19
2025-06-24 20:00:00+00:00,8.0591E+15,3.44099E+15,357.7329039,796.2895747,20
2025-06-24 21:00:00+00:00,7.16108E+15,5.30431E+15,369.1483213,813.6304283,21
2025-06-24 22:00:00+00:00,0,0,0,0,22
2025-06-24 23:00:00+00:00,0,0,0,0,23
2025-06-25 00:00:00+00:00,0,0,0,0,0
2025-06-25 01:00:00+00:00,0,0,0,0,1
2025-06-25 02:00:00+00:00,0,0,0,0,2
2025-06-25 03:00:00+00:00,0,0,0,0,3
2025-06-25 04:00:00+00:00,0,0,0,0,4
2025-06-25 05:00:00+00:00,5.50768E+15,4.24884E+15,334.9378971,817.0094546,5
2025-06-25 06:00:00+00:00,6.39888E+15,3.83646E+15,344.9313354,775.4742073,6
2025-06-25 07:00:00+00:00,9.1832E+15,5.14734E+15,346.3272855,864.5873555,7
2025-06-25 08:00:00+00:00,3.73771E+15,8.81915E+15,364.5077905,931.1870239,8
2025-06-25 09:00:00+00:00,5.62626E+15,4.10147E+15,376.4975233,914.2661322,9
2025-06-25 10:00:00+00:00,7.73466E+15,2.86175E+15,335.8315463,918.352099,10
2025-06-25 11:00:00+00:00,8.09147E+15,4.12597E+15,355.7644813,899.5333958,11
2025-06-25 12:00:00+00:00,7.15415E+15,5.92248E+15,365.5864554,904.6356675,12
2025-06-25 13:00:00+00:00,4.28396E+15,2.88407E+15,362.8166331,756.064698,13
2025-06-25 14:00:00+00:00,5.27573E+15,3.52188E+15,364.4691139,834.2194128,14
2025-06-25 15:00:00+00:00,1.00E+16,5.07211E+15,372.3198451,885.1921887,15
2025-06-25 16:00:00+00:00,1.04E+16,3.42886E+15,339.6135711,834.9493983,16
2025-06-25 17:00:00+00:00,8.79582E+15,3.95184E+15,358.2966317,842.4073376,17
2025-06-25 18:00:00+00:00,6.23068E+15,6.73894E+15,375.7743711,895.9468921,18
2025-06-25 19:00:00+00:00,6.49169E+15,6.37264E+15,347.8809098,750.3177779,19
2025-06-25 20:00:00+00:00,7.42267E+15,4.84397E+15,342.625904,742.3902098,20
2025-06-25 21:00:00+00:00,3.18889E+15,4.90319E+15,348.2811871,852.3062464,21
2025-06-25 22:00:00+00:00,0,0,0,0,22
2025-06-25 23:00:00+00:00,0,0,0,0,23
2025-06-26 00:00:00+00:00,0,0,0,0,0
2025-06-26 01:00:00+00:00,0,0,0,0,1
2025-06-26 02:00:00+00:00,0,0,0,0,2
2025-06-26 03:00:00+00:00,0,0,0,0,3
2025-06-26 04:00:00+00:00,0,0,0,0,4
2025-06-26 05:00:00+00:00,4.84484E+15,4.45459E+15,344.5041289,842.2053576,5
2025-06-26 06:00:00+00:00,7.28685E+15,5.07238E+15,348.7285278,879.1876243,6
2025-06-26 07:00:00+00:00,1.00E+16,4.38619E+15,329.4070126,806.70718,7
2025-06-26 08:00:00+00:00,5.28759E+15,6.8688E+15,346.8832423,949.135245,8
2025-06-26 09:00:00+00:00,9.60542E+15,3.36316E+15,363.9655725,904.4780793,9
2025-06-26 10:00:00+00:00,1.31E+16,4.79862E+15,383.7319762,871.6736533,10
2025-06-26 11:00:00+00:00,9.84961E+15,4.59101E+15,361.4378287,757.279816,11
2025-06-26 12:00:00+00:00,1.02E+16,4.73264E+15,371.5725167,1000,12
2025-06-26 13:00:00+00:00,4.2145E+15,2.56601E+15,373.2180962,942.5213274,13
2025-06-26 14:00:00+00:00,5.81359E+15,3.64316E+15,360.9590701,877.5331744,14
2025-06-26 15:00:00+00:00,4.77875E+15,3.49231E+15,347.3465814,943.850864,15
2025-06-26 16:00:00+00:00,7.56898E+15,3.25662E+15,361.5354864,873.5889624,16
2025-06-26 17:00:00+00:00,7.82789E+15,6.16442E+15,363.4312797,881.5839904,17
2025-06-26 18:00:00+00:00,6.16846E+15,4.62766E+15,368.2943964,861.0143383,18
2025-06-26 19:00:00+00:00,8.64263E+15,4.15558E+15,359.8552235,743.4499288,19
2025-06-26 20:00:00+00:00,5.65134E+15,4.83897E+15,341.2725767,670.9163459,20
2025-06-26 21:00:00+00:00,4.85881E+15,4.00276E+15,368.4326765,909.559218,21
2025-06-26 22:00:00+00:00,0,0,0,0,22
2025-06-26 23:00:00+00:00,0,0,0,0,23
2025-06-27 00:00:00+00:00,0,0,0,0,0
2025-06-27 01:00:00+00:00,0,0,0,0,1
2025-06-27 02:00:00+00:00,0,0,0,0,2
2025-06-27 03:00:00+00:00,0,0,0,0,3
2025-06-27 04:00:00+00:00,0,0,0,0,4
2025-06-27 05:00:00+00:00,6.69736E+15,4.38148E+15,320.098031,745.5195973,5
2025-06-27 06:00:00+00:00,4.37893E+15,4.51507E+15,324.1356188,828.2282859,6
2025-06-27 07:00:00+00:00,6.3494E+15,3.8407E+15,362.2903568,835.6299876,7
2025-06-27 08:00:00+00:00,6.50961E+15,2.4687E+15,339.5720475,771.762817,8
2025-06-27 09:00:00+00:00,5.73045E+15,5.64014E+15,351.9538436,840.2640541,9
2025-06-27 10:00:00+00:00,7.21521E+15,4.46995E+15,354.9457945,1000,10
2025-06-27 11:00:00+00:00,6.49076E+15,4.42003E+15,373.2616867,1000,11
2025-06-27 12:00:00+00:00,6.59151E+15,2.85051E+15,374.8393517,904.7873176,12
2025-06-27 13:00:00+00:00,1.26E+16,5.02133E+15,358.2522096,826.0929087,13
2025-06-27 14:00:00+00:00,6.51944E+15,3.3562E+15,370.5253719,985.9911131,14
2025-06-27 15:00:00+00:00,8.77055E+15,5.20308E+15,368.43732,983.5116336,15
2025-06-27 16:00:00+00:00,1.07E+16,4.90245E+15,367.0263324,813.6171108,16
2025-06-27 17:00:00+00:00,3.34556E+15,7.02589E+15,376.9351557,1000,17
2025-06-27 18:00:00+00:00,1.16E+16,6.12467E+15,351.4121802,832.9033988,18
2025-06-27 19:00:00+00:00,7.02474E+15,4.55537E+15,336.8725226,824.9748322,19
2025-06-27 20:00:00+00:00,2.91658E+15,5.44242E+15,336.3183616,784.7241727,20
2025-06-27 21:00:00+00:00,3.2049E+15,4.3404E+15,355.674804,868.6211011,21
2025-06-27 22:00:00+00:00,0,0,0,0,22
2025-06-27 23:00:00+00:00,0,0,0,0,23
2025-06-28 00:00:00+00:00,0,0,0,0,0
2025-06-28 01:00:00+00:00,0,0,0,0,1
2025-06-28 02:00:00+00:00,0,0,0,0,2
2025-06-28 03:00:00+00:00,0,0,0,0,3
2025-06-28 04:00:00+00:00,0,0,0,0,4
2025-06-28 05:00:00+00:00,5.79104E+15,3.92566E+15,349.3106071,780.4946839,5
2025-06-28 06:00:00+00:00,7.67418E+15,3.74235E+15,322.4335995,922.41027,6
2025-06-28 07:00:00+00:00,8.26505E+15,4.78569E+15,347.4502195,835.5094409,7
2025-06-28 08:00:00+00:00,6.11589E+15,5.94255E+15,336.7483148,853.1239929,8
2025-06-28 09:00:00+00:00,8.67292E+15,6.14558E+15,361.0127987,916.1985534,9
2025-06-28 10:00:00+00:00,5.5036E+15,3.5148E+15,351.1862969,929.2100948,10
2025-06-28 11:00:00+00:00,1.07E+16,4.55566E+15,362.6238811,803.3316952,11
2025-06-28 12:00:00+00:00,1.02E+16,5.0246E+15,366.2623443,883.3551373,12
2025-06-28 13:00:00+00:00,1.13E+16,5.10407E+15,358.3000742,795.5401849,13
2025-06-28 14:00:00+00:00,1.08E+16,3.83224E+15,367.9715348,933.0781254,14
2025-06-28 15:00:00+00:00,8.63071E+15,2.06651E+15,372.5495366,893.9436981,15
2025-06-28 16:00:00+00:00,6.81636E+15,4.54354E+15,378.9096201,883.7785344,16
2025-06-28 17:00:00+00:00,9.91751E+15,5.46258E+15,363.2485445,935.0704502,17
2025-06-28 18:00:00+00:00,7.231E+15,2.57788E+15,361.8080735,862.8686406,18
2025-06-28 19:00:00+00:00,6.19706E+15,6.19473E+15,361.9323095,843.1068268,19
2025-06-28 20:00:00+00:00,3.297E+15,6.47974E+15,352.3850168,864.1802949,20
2025-06-28 21:00:00+00:00,6.71297E+15,5.88888E+15,337.6282395,758.6483933,21
2025-06-28 22:00:00+00:00,0,0,0,0,22
2025-06-28 23:00:00+00:00,0,0,0,0,23
2025-06-29 00:00:00+00:00,0,0,0,0,0
2025-06-29 01:00:00+00:00,0,0,0,0,1
2025-06-29 02:00:00+00:00,0,0,0,0,2
2025-06-29 03:00:00+00:00,0,0,0,0,3
2025-06-29 04:00:00+00:00,0,0,0,0,4
2025-06-29 05:00:00+00:00,4.03153E+15,5.7135E+15,331.9239985,816.8244452,5
2025-06-29 06:00:00+00:00,4.22095E+15,5.02793E+15,341.3443625,868.2709293,6
2025-06-29 07:00:00+00:00,7.05617E+15,6.14387E+15,350.0805992,800.9127447,7
2025-06-29 08:00:00+00:00,7.33626E+15,5.93616E+15,368.9295978,902.59038,8
2025-06-29 09:00:00+00:00,7.64534E+15,6.7564E+15,353.0356983,867.9574477,9
2025-06-29 10:00:00+00:00,3.68797E+15,6.95566E+15,361.4185904,889.9918102,10
2025-06-29 11:00:00+00:00,1.08E+16,5.32514E+15,352.4677702,841.2451568,11
2025-06-29 12:00:00+00:00,1.37E+16,3.05714E+15,361.3818507,858.2414113,12
2025-06-29 13:00:00+00:00,1.00E+16,4.72268E+15,365.1648724,857.7342093,13
2025-06-29 14:00:00+00:00,9.16416E+15,4.33642E+15,367.7355974,903.0790184,14
2025-06-29 15:00:00+00:00,9.41444E+15,3.36668E+15,370.4428346,885.2069798,15
2025-06-29 16:00:00+00:00,1.30E+16,3.24617E+15,361.7188682,844.6344472,16
2025-06-29 17:00:00+00:00,9.27883E+15,5.49955E+15,371.0064736,808.6003598,17
2025-06-29 18:00:00+00:00,8.72824E+15,6.46712E+15,351.1870798,856.0859172,18
2025-06-29 19:00:00+00:00,7.8894E+15,6.88303E+15,361.6971737,776.3898257,19
2025-06-29 20:00:00+00:00,5.17279E+15,6.27003E+15,342.8712866,709.0478838,20
2025-06-29 21:00:00+00:00,4.36064E+15,3.94116E+15,337.8586335,699.7747416,21
2025-06-29 22:00:00+00:00,0,0,0,0,22
2025-06-29 23:00:00+00:00,0,0,0,0,23
2025-06-30 00:00:00+00:00,0,0,0,0,0
2025-06-30 01:00:00+00:00,0,0,0,0,1
2025-06-30 02:00:00+00:00,0,0,0,0,2
2025-06-30 03:00:00+00:00,0,0,0,0,3
2025-06-30 04:00:00+00:00,0,0,0,0,4
2025-06-30 05:00:00+00:00,6.60386E+15,4.69867E+15,333.7046099,844.3456572,5
2025-06-30 06:00:00+00:00,8.48421E+15,3.36683E+15,341.4216678,920.4269344,6
2025-06-30 07:00:00+00:00,6.41738E+15,6.67232E+15,340.3910679,783.7519408,7
2025-06-30 08:00:00+00:00,6.95594E+15,5.81596E+15,365.5995289,840.0262831,8
2025-06-30 09:00:00+00:00,6.15769E+15,5.32357E+15,364.3299442,1000,9
2025-06-30 10:00:00+00:00,3.72137E+15,3.83139E+15,371.6969047,902.8673461,10
2025-06-30 11:00:00+00:00,9.21581E+15,5.65562E+15,361.2204116,966.5513433,11
2025-06-30 12:00:00+00:00,1.17E+16,4.65803E+15,350.9232755,848.4599466,12
2025-06-30 13:00:00+00:00,1.03E+16,3.90236E+15,347.3220105,742.1233454,13
2025-06-30 14:00:00+00:00,1.13E+16,2.72742E+15,353.3554028,936.9960155,14
2025-06-30 15:00:00+00:00,1.33E+16,3.53804E+15,360.5787143,962.2767548,15
2025-06-30 16:00:00+00:00,7.6728E+15,4.68225E+15,382.1879049,884.5278408,16
2025-06-30 17:00:00+00:00,8.07764E+15,3.86574E+15,356.2144621,899.4230124,17
2025-06-30 18:00:00+00:00,9.6712E+15,3.18911E+15,356.1600763,814.683056,18
2025-06-30 19:00:00+00:00,5.32123E+15,5.50015E+15,352.7601689,939.9538544,19
2025-06-30 20:00:00+00:00,4.59278E+15,6.30849E+15,358.2846184,730.9397221,20
2025-06-30 21:00:00+00:00,1.95675E+15,4.75251E+15,332.2400008,633.3812672,21
2025-06-30 22:00:00+00:00,0,0,0,0,22
2025-06-30 23:00:00+00:00,0,0,0,0,23
2025-07-01 00:00:00+00:00,0,0,0,0,0
2025-07-01 01:00:00+00:00,0,0,0,0,1
2025-07-01 02:00:00+00:00,0,0,0,0,2
2025-07-01 03:00:00+00:00,0,0,0,0,3
2025-07-01 04:00:00+00:00,0,0,0,0,4
2025-07-01 05:00:00+00:00,3.44084E+15,5.1566E+15,332.1760247,721.5068473,5
2025-07-01 06:00:00+00:00,7.8294E+15,6.56515E+15,353.6205035,869.8753083,6
2025-07-01 07:00:00+00:00,2.78042E+15,4.77205E+15,366.5761725,859.9511811,7
2025-07-01 08:00:00+00:00,8.26183E+15,6.00326E+15,333.6082097,860.8594684,8
2025-07-01 09:00:00+00:00,1.08E+16,4.10449E+15,350.771736,838.9282063,9
2025-07-01 10:00:00+00:00,5.04252E+15,4.28551E+15,353.2310575,827.1156031,10
2025-07-01 11:00:00+00:00,7.63566E+15,3.94301E+15,367.803279,829.7702123,11
2025-07-01 12:00:00+00:00,7.27625E+15,4.29037E+15,358.4690802,904.800707,12
2025-07-01 13:00:00+00:00,5.33364E+15,3.54382E+15,374.0902883,913.4303685,13
2025-07-01 14:00:00+00:00,1.05E+16,4.23907E+15,356.3597077,800.3630807,14
2025-07-01 15:00:00+00:00,7.84809E+15,5.16797E+15,389.6985788,749.9113749,15
2025-07-01 16:00:00+00:00,1.05E+16,5.54862E+15,374.0541737,770.9760863,16
2025-07-01 17:00:00+00:00,5.13853E+15,3.28699E+15,364.2361029,877.4625581,17
2025-07-01 18:00:00+00:00,4.68598E+15,6.19104E+15,360.4811201,747.09881,18
2025-07-01 19:00:00+00:00,7.10258E+15,5.48285E+15,358.152446,928.5637297,19
2025-07-01 20:00:00+00:00,6.94308E+15,4.55025E+15,332.4128992,673.0620742,20
2025-07-01 21:00:00+00:00,5.01154E+15,6.50493E+15,347.6046537,725.9545852,21
2025-07-01 22:00:00+00:00,0,0,0,0,22
2025-07-01 23:00:00+00:00,0,0,0,0,23
2025-07-02 00:00:00+00:00,0,0,0,0,0
2025-07-02 01:00:00+00:00,0,0,0,0,1
2025-07-02 02:00:00+00:00,0,0,0,0,2
2025-07-02 03:00:00+00:00,0,0,0,0,3
2025-07-02 04:00:00+00:00,0,0,0,0,4
2025-07-02 05:00:00+00:00,4.48211E+15,5.87915E+15,336.5789145,775.911826,5
2025-07-02 06:00:00+00:00,4.86407E+15,4.73864E+15,338.6603462,785.3549769,6
2025-07-02 07:00:00+00:00,7.58082E+15,4.86234E+15,349.0191737,838.9987589,7
2025-07-02 08:00:00+00:00,7.81217E+15,7.55787E+15,371.9268893,873.6150655,8
2025-07-02 09:00:00+00:00,7.88596E+15,5.67749E+15,350.9242908,821.3544086,9
2025-07-02 10:00:00+00:00,8.5379E+15,3.57197E+15,358.1397363,918.8523729,10
2025-07-02 11:00:00+00:00,1.34E+16,2.3133E+15,370.466676,937.9752344,11
2025-07-02 12:00:00+00:00,9.05952E+15,3.81117E+15,375.5769893,889.323897,12
2025-07-02 13:00:00+00:00,1.05E+16,3.84145E+15,358.9550125,984.0325524,13
2025-07-02 14:00:00+00:00,9.03738E+15,4.11606E+15,382.6356335,838.9241701,14
2025-07-02 15:00:00+00:00,9.35198E+15,5.19605E+15,363.503009,793.1792161,15
2025-07-02 16:00:00+00:00,9.15034E+15,3.81755E+15,363.5451924,847.2484379,16
2025-07-02 17:00:00+00:00,1.15E+16,3.45164E+15,366.1129659,970.821974,17
2025-07-02 18:00:00+00:00,3.32673E+15,7.72052E+15,349.0282254,867.8065555,18
2025-07-02 19:00:00+00:00,6.06991E+15,3.46555E+15,340.34208,818.0062631,19
2025-07-02 20:00:00+00:00,9.03684E+15,6.88482E+15,350.6840962,740.2750625,20
2025-07-02 21:00:00+00:00,3.60204E+15,4.18675E+15,336.635867,702.5809465,21
2025-07-02 22:00:00+00:00,0,0,0,0,22
2025-07-02 23:00:00+00:00,0,0,0,0,23
2025-07-03 00:00:00+00:00,0,0,0,0,0
2025-07-03 01:00:00+00:00,0,0,0,0,1
2025-07-03 02:00:00+00:00,0,0,0,0,2
2025-07-03 03:00:00+00:00,0,0,0,0,3
2025-07-03 04:00:00+00:00,0,0,0,0,4
2025-07-03 05:00:00+00:00,5.10791E+15,2.93328E+15,348.499975,956.7884959,5
